"ccode","High_Act","Country_Name","Year","Major_Power","Mil_Ex","Mil_Per","Total_Pop","Polity"
200,0,"United Kingdom",1999,1,36368000,218,58744,10
200,0,"United Kingdom",1999,1,36368000,218,58744,10
200,0,"United Kingdom",1999,1,36368000,218,58744,10
200,0,"United Kingdom",1999,1,36368000,218,58744,10
210,0,"Netherlands",1999,NA,6193000,54,15735,10
210,0,"Netherlands",1999,NA,6193000,54,15735,10
210,0,"Netherlands",1999,NA,6193000,54,15735,10
210,0,"Netherlands",1999,NA,6193000,54,15735,10
210,0,"Netherlands",1999,NA,6193000,54,15735,10
210,0,"Netherlands",1999,NA,6193000,54,15735,10
210,0,"Netherlands",1999,NA,6193000,54,15735,10
210,0,"Netherlands",1999,NA,6193000,54,15735,10
210,0,"Netherlands",1999,NA,6193000,54,15735,10
210,0,"Netherlands",1999,NA,6193000,54,15735,10
211,0,"Belgium",1999,NA,3442000,42,10152,10
211,0,"Belgium",1999,NA,3442000,42,10152,10
211,0,"Belgium",1999,NA,3442000,42,10152,10
211,0,"Belgium",1999,NA,3442000,42,10152,10
211,0,"Belgium",1999,NA,3442000,42,10152,10
211,0,"Belgium",1999,NA,3442000,42,10152,10
211,0,"Belgium",1999,NA,3442000,42,10152,10
211,0,"Belgium",1999,NA,3442000,42,10152,10
211,0,"Belgium",1999,NA,3442000,42,10152,10
220,0,"France",1999,1,37811000,421,58886,9
220,0,"France",1999,1,37811000,421,58886,9
220,0,"France",1999,1,37811000,421,58886,9
220,0,"France",1999,1,37811000,421,58886,9
220,0,"France",1999,1,37811000,421,58886,9
220,0,"France",1999,1,37811000,421,58886,9
220,0,"France",1999,1,37811000,421,58886,9
220,0,"France",1999,1,37811000,421,58886,9
230,0,"Spain",1999,NA,7227000,155,39634,10
230,0,"Spain",1999,NA,7227000,155,39634,10
230,0,"Spain",1999,NA,7227000,155,39634,10
230,0,"Spain",1999,NA,7227000,155,39634,10
230,0,"Spain",1999,NA,7227000,155,39634,10
230,0,"Spain",1999,NA,7227000,155,39634,10
230,0,"Spain",1999,NA,7227000,155,39634,10
235,0,"Portugal",1999,NA,2302000,71,9873,10
235,0,"Portugal",1999,NA,2302000,71,9873,10
235,0,"Portugal",1999,NA,2302000,71,9873,10
235,0,"Portugal",1999,NA,2302000,71,9873,10
235,0,"Portugal",1999,NA,2302000,71,9873,10
235,0,"Portugal",1999,NA,2302000,71,9873,10
255,0,"Germany",1999,1,31182000,331,82178,10
255,0,"Germany",1999,1,31182000,331,82178,10
255,0,"Germany",1999,1,31182000,331,82178,10
255,0,"Germany",1999,1,31182000,331,82178,10
255,0,"Germany",1999,1,31182000,331,82178,10
325,0,"Italy",1999,NA,22664000,391,57343,10
325,0,"Italy",1999,NA,22664000,391,57343,10
325,0,"Italy",1999,NA,22664000,391,57343,10
325,0,"Italy",1999,NA,22664000,391,57343,10
365,8,"Russia",1999,1,56800000,900,147196,3
365,8,"Russia",1999,1,56800000,900,147196,3
365,8,"Russia",1999,1,56800000,900,147196,3
385,0,"Norway",1999,NA,3241000,33,4442,10
385,0,"Norway",1999,NA,3241000,33,4442,10
390,0,"Denmark",1999,NA,2661000,27,5282,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
710,12,"China",2000,1,42000000,2810,1277558,-7
350,7,"Greece",2000,NA,5528000,159,10645,10
350,7,"Greece",2000,NA,5528000,159,10645,10
352,16,"Cyprus",2000,NA,361000,10,786,10
710,7,"China",2000,1,42000000,2810,1277558,-7
91,14,"Honduras",2000,NA,95000,8,6485,7
80,7,"Belize",2000,NA,18000,1,241,NA
80,12,"Belize",2000,NA,18000,1,241,NA
110,12,"Guyana",2000,NA,7000,2,861,6
652,17,"Syria",2000,NA,1483000,316,16125,-7
652,17,"Syria",2000,NA,1483000,316,16125,-7
660,17,"Lebanon",2000,NA,578000,64,3282,-66
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
2,7,"United States of America",2000,1,303136000,1366,278357,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
20,1,"Canada",2000,NA,8320000,59,31147,10
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
160,7,"Argentina",2000,NA,4776000,71,37032,8
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
200,1,"United Kingdom",2000,1,35655000,212,58830,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
205,0,"Ireland",2000,NA,629000,12,3730,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
210,7,"Netherlands",2000,NA,6027000,52,15786,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
211,1,"Belgium",2000,NA,3212000,39,10161,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
212,1,"Luxembourg",2000,NA,129000,1,431,10
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
220,1,"France",2000,1,34053000,294,59080,9
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
225,0,"Switzerland",2000,NA,2924000,28,7386,10
230,1,"Spain",2000,NA,7063000,166,39630,10
230,1,"Spain",2000,NA,7063000,166,39630,10
230,1,"Spain",2000,NA,7063000,166,39630,10
230,1,"Spain",2000,NA,7063000,166,39630,10
230,1,"Spain",2000,NA,7063000,166,39630,10
230,1,"Spain",2000,NA,7063000,166,39630,10
230,1,"Spain",2000,NA,7063000,166,39630,10
230,1,"Spain",2000,NA,7063000,166,39630,10
